id,urgencia,cliente,tipo_servico,origem,tempo_espera,descricao,status,peso_urgencia,peso_origem,tempo_espera_norm,score_priorizacao
988,Média,Cliente K,Internet,WhatsApp,15,Solicitação de upgrade,Resolvido,2,2.5,0.06598984771573604,11.947969543147208
989,Baixa,Cliente J,Telefone,Telefone,15,Instabilidade,Aberto,1,2.0,0.06598984771573604,9.197969543147208
990,Alta,Cliente I,Data Center,Telefone,45,Mudança de endereço,Resolvido,4,2.0,0.2182741116751269,19.65482233502538
991,Alta,Cliente G,Telefone,Telefone,41,Instabilidade,Resolvido,4,2.0,0.19796954314720813,19.593908629441625
992,Alta,Cliente L,Internet,Telefone,35,Lentidão,Resolvido,4,2.0,0.16751269035532995,19.50253807106599
993,Baixa,Cliente E,Internet,Email,66,Mudança de endereço,Aberto,1,1.5,0.3248730964467005,9.224619289340101
994,Média,Cliente D,Nuvem,Autoatendimento,19,Falha total,Resolvido,2,1.0,0.08629441624365482,9.758883248730964
995,Média,Cliente L,Data Center,WhatsApp,113,Instabilidade,Aberto,2,2.5,0.5634517766497462,15.440355329949238
996,Baixa,Cliente D,Data Center,App,35,Falha total,Em andamento,1,2.0,0.16751269035532995,7.50253807106599
997,Crítica,Cliente J,TV,Telefone,88,Mudança de endereço,Aberto,8,2.0,0.4365482233502538,38.30964467005076
998,Baixa,Cliente H,Telefone,Autoatendimento,178,Lentidão,Em andamento,1,1.0,0.8934010152284264,8.180203045685278
999,Crítica,Cliente J,Internet,Autoatendimento,81,Problema recorrente,Em andamento,8,1.0,0.4010152284263959,34.703045685279186
1000,Média,Cliente J,Internet,Autoatendimento,125,Instabilidade,Resolvido,2,1.0,0.6243654822335025,11.373096446700508
1001,Baixa,Cliente J,Internet,Autoatendimento,184,Reclamação atendimento,Aberto,1,1.0,0.9238578680203046,10.271573604060913
1002,Média,Cliente J,Internet,Email,63,Instabilidade,Resolvido,2,1.5,0.3096446700507614,11.178934010152284
1003,Alta,Cliente J,Nuvem,Telefone,129,Queda de sinal,Resolvido,4,2.0,0.6446700507614214,20.934010152284266
1004,Alta,Cliente A,Nuvem,WhatsApp,71,Reclamação atendimento,Aberto,4,2.5,0.350253807106599,22.800761421319798
1005,Alta,Cliente E,Telefone,Autoatendimento,153,Reclamação atendimento,Resolvido,4,1.0,0.766497461928934,19.799492385786802
1006,Média,Cliente B,Data Center,Telefone,49,Falha total,Aberto,2,2.0,0.23857868020304568,13.715736040609137
1007,Alta,Cliente K,Data Center,Autoatendimento,81,Instabilidade,Resolvido,4,1.0,0.4010152284263959,18.70304568527919
1008,Alta,Cliente I,TV,Telefone,40,Instabilidade,Em andamento,4,2.0,0.19289340101522842,19.578680203045685
1009,Baixa,Cliente G,Telefone,Autoatendimento,177,Problema recorrente,Resolvido,1,1.0,0.8883248730964467,8.16497461928934
1010,Média,Cliente J,Internet,WhatsApp,71,Falha total,Aberto,2,2.5,0.350253807106599,14.800761421319796
1011,Baixa,Cliente H,Telefone,WhatsApp,81,Solicitação de upgrade,Aberto,1,2.5,0.4010152284263959,10.953045685279188
1012,Crítica,Cliente F,Internet,Autoatendimento,10,Solicitação de reembolso,Aberto,8,1.0,0.04060913705583756,35.621827411167516
1013,Crítica,Cliente I,Internet,Email,30,Lentidão,Resolvido,8,1.5,0.14213197969543148,34.6763959390863
1014,Baixa,Cliente F,Data Center,Telefone,197,Queda de sinal,Resolvido,1,2.0,0.9898477157360406,9.969543147208121
1015,Alta,Cliente G,Internet,Telefone,189,Problema recorrente,Resolvido,4,2.0,0.949238578680203,21.84771573604061
1016,Crítica,Cliente G,Internet,Email,155,Erro de cobrança,Resolvido,8,1.5,0.7766497461928934,36.57994923857868
1017,Baixa,Cliente I,Telefone,App,119,Solicitação de upgrade,Resolvido,1,2.0,0.5939086294416244,8.781725888324873
1018,Média,Cliente K,Telefone,Email,167,Erro de cobrança,Resolvido,2,1.5,0.8375634517766497,12.76269035532995
1019,Crítica,Cliente H,Internet,Autoatendimento,63,Solicitação de upgrade,Aberto,8,1.0,0.3096446700507614,36.42893401015228
1020,Baixa,Cliente A,Internet,App,155,Problema recorrente,Resolvido,1,2.0,0.7766497461928934,9.329949238578681
1021,Alta,Cliente D,Data Center,WhatsApp,143,Falha total,Aberto,4,2.5,0.7157360406091371,23.89720812182741
1022,Média,Cliente G,Internet,Telefone,178,Solicitação de upgrade,Em andamento,2,2.0,0.8934010152284264,13.680203045685278
1023,Crítica,Cliente K,Nuvem,App,44,Mudança de endereço,Resolvido,8,2.0,0.2131979695431472,35.63959390862944
1024,Crítica,Cliente H,Telefone,Email,89,Problema recorrente,Em andamento,8,1.5,0.4416243654822335,35.5748730964467
1025,Crítica,Cliente G,Internet,WhatsApp,9,Solicitação de upgrade,Aberto,8,2.5,0.03553299492385787,37.85659898477157
1026,Média,Cliente L,Internet,Email,169,Solicitação de upgrade,Em andamento,2,1.5,0.8477157360406091,12.793147208121827
1027,Alta,Cliente C,TV,Telefone,26,Queda de sinal,Resolvido,4,2.0,0.1218274111675127,19.365482233502537
1028,Alta,Cliente D,Nuvem,WhatsApp,192,Lentidão,Resolvido,4,2.5,0.9644670050761421,22.643401015228427
1029,Média,Cliente L,Internet,Autoatendimento,133,Solicitação de upgrade,Resolvido,2,1.0,0.6649746192893401,11.49492385786802
1030,Alta,Cliente G,Internet,App,16,Falha total,Resolvido,4,2.0,0.07106598984771574,19.21319796954315
1031,Baixa,Cliente H,Internet,WhatsApp,17,Queda de sinal,Aberto,1,2.5,0.07614213197969544,9.978426395939087
1032,Média,Cliente G,TV,Email,55,Solicitação de upgrade,Aberto,2,1.5,0.26903553299492383,13.057106598984772
1033,Baixa,Cliente F,Internet,Telefone,128,Erro de cobrança,Em andamento,1,2.0,0.6395939086294417,8.918781725888325
1034,Baixa,Cliente I,Internet,Email,12,Problema recorrente,Aberto,1,1.5,0.050761421319796954,8.402284263959391
1035,Baixa,Cliente I,Internet,Telefone,29,Mudança de endereço,Em andamento,1,2.0,0.13705583756345177,7.411167512690355
1036,Alta,Cliente K,Telefone,WhatsApp,8,Mudança de endereço,Aberto,4,2.5,0.030456852791878174,21.841370558375633
1037,Média,Cliente G,Nuvem,Email,115,Falha total,Em andamento,2,1.5,0.5736040609137056,11.970812182741117
1038,Alta,Cliente H,Telefone,Autoatendimento,129,Mudança de endereço,Aberto,4,1.0,0.6446700507614214,21.434010152284266
1039,Baixa,Cliente F,Internet,Telefone,39,Solicitação de upgrade,Aberto,1,2.0,0.18781725888324874,9.563451776649746
1040,Média,Cliente A,Internet,WhatsApp,153,Mudança de endereço,Resolvido,2,2.5,0.766497461928934,14.049492385786802
1041,Média,Cliente A,Internet,Telefone,69,Lentidão,Aberto,2,2.0,0.3401015228426396,14.02030456852792
1042,Alta,Cliente F,Internet,Telefone,38,Problema recorrente,Aberto,4,2.0,0.18274111675126903,21.548223350253807
1043,Média,Cliente B,TV,Telefone,121,Solicitação de reembolso,Aberto,2,2.0,0.6040609137055838,14.812182741116752
1044,Média,Cliente H,Internet,Autoatendimento,36,Falha total,Resolvido,2,1.0,0.17258883248730963,10.01776649746193
1045,Alta,Cliente A,Internet,App,135,Lentidão,Resolvido,4,2.0,0.6751269035532995,21.0253807106599
1046,Média,Cliente B,Telefone,App,111,Instabilidade,Resolvido,2,2.0,0.5532994923857868,12.65989847715736
1047,Baixa,Cliente H,TV,WhatsApp,162,Queda de sinal,Aberto,1,2.5,0.8121827411167513,12.186548223350254
1048,Baixa,Cliente L,Telefone,Autoatendimento,117,Solicitação de upgrade,Em andamento,1,1.0,0.583756345177665,7.251269035532995
1049,Alta,Cliente F,Nuvem,Email,111,Erro de cobrança,Aberto,4,1.5,0.5532994923857868,21.90989847715736
1050,Baixa,Cliente L,Telefone,WhatsApp,103,Erro de cobrança,Aberto,1,2.5,0.5126903553299492,11.288071065989847
1051,Alta,Cliente J,TV,Email,100,Erro de cobrança,Resolvido,4,1.5,0.49746192893401014,19.742385786802032
1052,Média,Cliente B,TV,Telefone,183,Lentidão,Resolvido,2,2.0,0.9187817258883249,13.756345177664976
1053,Crítica,Cliente B,Internet,Autoatendimento,143,Problema recorrente,Aberto,8,1.0,0.7157360406091371,37.64720812182741
1054,Alta,Cliente K,Internet,WhatsApp,148,Erro de cobrança,Resolvido,4,2.5,0.7411167512690355,21.973350253807105
1055,Crítica,Cliente G,Nuvem,Telefone,140,Reclamação atendimento,Aberto,8,2.0,0.700507614213198,39.101522842639596
1056,Média,Cliente E,Data Center,App,72,Lentidão,Aberto,2,2.0,0.3553299492385787,14.065989847715736
1057,Alta,Cliente E,TV,Email,174,Lentidão,Aberto,4,1.5,0.8730964467005076,22.869289340101524
1058,Média,Cliente H,TV,Telefone,189,Instabilidade,Resolvido,2,2.0,0.949238578680203,13.847715736040609
1059,Média,Cliente L,Internet,Email,89,Solicitação de reembolso,Aberto,2,1.5,0.4416243654822335,13.574873096446701
1060,Média,Cliente L,Telefone,Telefone,187,Problema recorrente,Resolvido,2,2.0,0.9390862944162437,13.81725888324873
1061,Alta,Cliente G,Data Center,Autoatendimento,89,Instabilidade,Aberto,4,1.0,0.4416243654822335,20.8248730964467
1062,Crítica,Cliente L,Nuvem,Telefone,79,Erro de cobrança,Em andamento,8,2.0,0.39086294416243655,36.17258883248731
1063,Alta,Cliente I,Internet,Autoatendimento,153,Erro de cobrança,Em andamento,4,1.0,0.766497461928934,19.799492385786802
1064,Média,Cliente D,Internet,Autoatendimento,12,Problema recorrente,Aberto,2,1.0,0.050761421319796954,11.652284263959391
1065,Média,Cliente J,Telefone,Autoatendimento,128,Falha total,Resolvido,2,1.0,0.6395939086294417,11.418781725888325
1066,Alta,Cliente D,Internet,Autoatendimento,173,Erro de cobrança,Resolvido,4,1.0,0.868020304568528,20.104060913705585
1067,Baixa,Cliente B,Internet,Autoatendimento,80,Falha total,Aberto,1,1.0,0.39593908629441626,8.68781725888325
1068,Baixa,Cliente C,Telefone,Email,195,Solicitação de upgrade,Resolvido,1,1.5,0.9796954314720813,9.189086294416244
1069,Média,Cliente A,Internet,Autoatendimento,174,Queda de sinal,Em andamento,2,1.0,0.8730964467005076,12.119289340101522
1070,Média,Cliente A,TV,Telefone,75,Queda de sinal,Resolvido,2,2.0,0.37055837563451777,12.111675126903553
1071,Média,Cliente G,TV,Telefone,161,Solicitação de upgrade,Resolvido,2,2.0,0.8071065989847716,13.421319796954315
1072,Baixa,Cliente E,Nuvem,Autoatendimento,18,Mudança de endereço,Aberto,1,1.0,0.08121827411167512,7.743654822335025
1073,Baixa,Cliente C,Nuvem,App,183,Solicitação de reembolso,Resolvido,1,2.0,0.9187817258883249,9.756345177664976
1074,Baixa,Cliente G,Telefone,WhatsApp,139,Erro de cobrança,Aberto,1,2.5,0.6954314720812182,11.836294416243655
1075,Crítica,Cliente B,TV,Email,7,Queda de sinal,Aberto,8,1.5,0.025380710659898477,36.326142131979694
1076,Média,Cliente C,Telefone,Telefone,149,Solicitação de upgrade,Resolvido,2,2.0,0.7461928934010152,13.238578680203046
1077,Média,Cliente A,Data Center,Email,2,Lentidão,Aberto,2,1.5,0.0,12.25
1078,Alta,Cliente H,Internet,App,65,Lentidão,Aberto,4,2.0,0.3197969543147208,21.95939086294416
1079,Baixa,Cliente B,Nuvem,Telefone,2,Erro de cobrança,Aberto,1,2.0,0.0,9.0
1080,Crítica,Cliente G,Internet,Telefone,102,Erro de cobrança,Resolvido,8,2.0,0.5076142131979695,36.52284263959391
1081,Alta,Cliente K,Internet,Telefone,190,Instabilidade,Aberto,4,2.0,0.9543147208121827,23.86294416243655
1082,Baixa,Cliente I,Internet,App,2,Instabilidade,Aberto,1,2.0,0.0,9.0
1083,Média,Cliente F,Telefone,Autoatendimento,175,Solicitação de upgrade,Aberto,2,1.0,0.8781725888324873,14.134517766497462
1084,Alta,Cliente B,Internet,WhatsApp,110,Instabilidade,Em andamento,4,2.5,0.5482233502538071,21.39467005076142
1085,Crítica,Cliente B,Telefone,Autoatendimento,61,Reclamação atendimento,Resolvido,8,1.0,0.29949238578680204,34.398477157360404
1086,Média,Cliente I,Nuvem,App,44,Instabilidade,Em andamento,2,2.0,0.2131979695431472,11.639593908629442
1087,Média,Cliente J,Internet,WhatsApp,173,Reclamação atendimento,Resolvido,2,2.5,0.868020304568528,14.354060913705585
1088,Baixa,Cliente H,Telefone,App,39,Problema recorrente,Resolvido,1,2.0,0.18781725888324874,7.563451776649746
1089,Crítica,Cliente I,Internet,App,108,Instabilidade,Em andamento,8,2.0,0.5380710659898477,36.61421319796954
1090,Baixa,Cliente D,Telefone,WhatsApp,3,Reclamação atendimento,Em andamento,1,2.5,0.005076142131979695,7.7652284263959395
1091,Crítica,Cliente D,TV,WhatsApp,83,Solicitação de reembolso,Resolvido,8,2.5,0.41116751269035534,36.983502538071065
1092,Média,Cliente B,Internet,WhatsApp,141,Solicitação de upgrade,Resolvido,2,2.5,0.7055837563451777,13.866751269035532
1093,Média,Cliente J,Data Center,Telefone,152,Reclamação atendimento,Resolvido,2,2.0,0.7614213197969543,13.284263959390863
1094,Média,Cliente A,Telefone,Telefone,112,Problema recorrente,Resolvido,2,2.0,0.5583756345177665,12.675126903553299
1095,Baixa,Cliente J,Nuvem,Autoatendimento,10,Mudança de endereço,Resolvido,1,1.0,0.04060913705583756,5.621827411167513
1096,Baixa,Cliente D,TV,Telefone,137,Lentidão,Resolvido,1,2.0,0.6852791878172588,9.055837563451776
1097,Baixa,Cliente J,Nuvem,App,179,Falha total,Resolvido,1,2.0,0.8984771573604061,9.695431472081218
1098,Baixa,Cliente J,Internet,Telefone,81,Falha total,Aberto,1,2.0,0.4010152284263959,10.203045685279188
1099,Alta,Cliente K,Internet,Email,63,Mudança de endereço,Em andamento,4,1.5,0.3096446700507614,19.178934010152282
1100,Média,Cliente H,Telefone,Autoatendimento,24,Falha total,Aberto,2,1.0,0.1116751269035533,11.83502538071066
1101,Baixa,Cliente B,Nuvem,Telefone,94,Reclamação atendimento,Aberto,1,2.0,0.467005076142132,10.401015228426395
1102,Crítica,Cliente L,Internet,Autoatendimento,60,Problema recorrente,Em andamento,8,1.0,0.29441624365482233,34.38324873096447
1103,Alta,Cliente K,Data Center,Telefone,11,Solicitação de reembolso,Aberto,4,2.0,0.04568527918781726,21.13705583756345
1104,Crítica,Cliente H,Internet,Autoatendimento,141,Solicitação de reembolso,Aberto,8,1.0,0.7055837563451777,37.61675126903553
1105,Crítica,Cliente A,Internet,WhatsApp,191,Solicitação de reembolso,Em andamento,8,2.5,0.9593908629441624,38.628172588832484
1106,Baixa,Cliente A,Internet,WhatsApp,126,Instabilidade,Aberto,1,2.5,0.6294416243654822,11.638324873096447
1107,Média,Cliente D,Telefone,Email,117,Solicitação de reembolso,Aberto,2,1.5,0.583756345177665,14.001269035532996
1108,Alta,Cliente G,Nuvem,WhatsApp,159,Instabilidade,Resolvido,4,2.5,0.7969543147208121,22.140862944162436
1109,Alta,Cliente I,Internet,App,75,Solicitação de reembolso,Em andamento,4,2.0,0.37055837563451777,20.111675126903553
1110,Baixa,Cliente E,Telefone,Email,197,Reclamação atendimento,Resolvido,1,1.5,0.9898477157360406,9.219543147208121
1111,Alta,Cliente B,Internet,Autoatendimento,176,Solicitação de reembolso,Resolvido,4,1.0,0.883248730964467,20.149746192893403
1112,Baixa,Cliente L,Telefone,Telefone,42,Falha total,Resolvido,1,2.0,0.20304568527918782,7.6091370558375635
1113,Baixa,Cliente G,Internet,Autoatendimento,104,Falha total,Em andamento,1,1.0,0.5177664974619289,7.053299492385786
1114,Média,Cliente K,Telefone,Telefone,8,Solicitação de reembolso,Resolvido,2,2.0,0.030456852791878174,11.091370558375635
1115,Média,Cliente B,TV,Telefone,95,Lentidão,Aberto,2,2.0,0.4720812182741117,14.416243654822335
1116,Média,Cliente I,Telefone,App,117,Problema recorrente,Resolvido,2,2.0,0.583756345177665,12.751269035532996
1117,Baixa,Cliente I,Internet,WhatsApp,106,Reclamação atendimento,Em andamento,1,2.5,0.5279187817258884,9.333756345177665
1118,Alta,Cliente C,Internet,Email,53,Falha total,Resolvido,4,1.5,0.25888324873096447,19.026649746192895
1119,Baixa,Cliente H,TV,Telefone,46,Problema recorrente,Resolvido,1,2.0,0.2233502538071066,7.67005076142132
1120,Baixa,Cliente K,Nuvem,Autoatendimento,39,Falha total,Resolvido,1,1.0,0.18781725888324874,6.063451776649746
1121,Alta,Cliente D,Nuvem,Email,165,Lentidão,Resolvido,4,1.5,0.8274111675126904,20.732233502538072
1122,Crítica,Cliente C,Nuvem,Autoatendimento,82,Solicitação de upgrade,Aberto,8,1.0,0.40609137055837563,36.71827411167513
1123,Alta,Cliente A,Data Center,App,86,Problema recorrente,Resolvido,4,2.0,0.4263959390862944,20.279187817258883
1124,Alta,Cliente E,Internet,Autoatendimento,59,Solicitação de reembolso,Em andamento,4,1.0,0.2893401015228426,18.368020304568528
1125,Média,Cliente K,Internet,App,47,Lentidão,Em andamento,2,2.0,0.22842639593908629,11.685279187817258
1126,Média,Cliente D,Internet,Email,124,Falha total,Em andamento,2,1.5,0.6192893401015228,12.107868020304569
1127,Baixa,Cliente A,Internet,WhatsApp,196,Falha total,Aberto,1,2.5,0.9847715736040609,12.704314720812182
1128,Média,Cliente J,TV,App,194,Solicitação de reembolso,Aberto,2,2.0,0.9746192893401016,15.923857868020304
1129,Média,Cliente H,Nuvem,Telefone,147,Instabilidade,Resolvido,2,2.0,0.7360406091370558,13.208121827411167
1130,Baixa,Cliente H,Internet,Autoatendimento,131,Queda de sinal,Resolvido,1,1.0,0.6548223350253807,7.464467005076142
1131,Alta,Cliente H,Telefone,Autoatendimento,105,Erro de cobrança,Aberto,4,1.0,0.5228426395939086,21.068527918781726
1132,Média,Cliente C,TV,Telefone,113,Queda de sinal,Aberto,2,2.0,0.5634517766497462,14.690355329949238
1133,Baixa,Cliente F,Telefone,Telefone,133,Solicitação de upgrade,Resolvido,1,2.0,0.6649746192893401,8.99492385786802
1134,Baixa,Cliente L,Internet,App,97,Queda de sinal,Resolvido,1,2.0,0.48223350253807107,8.446700507614214
1135,Alta,Cliente L,TV,Autoatendimento,84,Instabilidade,Aberto,4,1.0,0.41624365482233505,20.748730964467004
1136,Baixa,Cliente G,Internet,App,171,Erro de cobrança,Em andamento,1,2.0,0.8578680203045685,9.573604060913706
1137,Alta,Cliente I,Nuvem,App,50,Reclamação atendimento,Resolvido,4,2.0,0.2436548223350254,19.730964467005077
1138,Média,Cliente E,Data Center,Email,178,Reclamação atendimento,Aberto,2,1.5,0.8934010152284264,14.930203045685278
1139,Média,Cliente I,Internet,App,118,Falha total,Aberto,2,2.0,0.5888324873096447,14.766497461928934
1140,Média,Cliente F,Internet,Email,136,Mudança de endereço,Resolvido,2,1.5,0.6802030456852792,12.290609137055839
1141,Alta,Cliente J,TV,WhatsApp,10,Instabilidade,Aberto,4,2.5,0.04060913705583756,21.871827411167512
1142,Média,Cliente J,Telefone,WhatsApp,28,Solicitação de reembolso,Resolvido,2,2.5,0.1319796954314721,12.145939086294415
1143,Alta,Cliente J,Internet,WhatsApp,150,Instabilidade,Em andamento,4,2.5,0.751269035532995,22.003807106598984
1144,Média,Cliente D,Nuvem,Autoatendimento,36,Erro de cobrança,Aberto,2,1.0,0.17258883248730963,12.01776649746193
1145,Baixa,Cliente A,Internet,Autoatendimento,89,Falha total,Aberto,1,1.0,0.4416243654822335,8.824873096446701
1146,Alta,Cliente A,Internet,WhatsApp,165,Solicitação de upgrade,Em andamento,4,2.5,0.8274111675126904,22.232233502538072
1147,Alta,Cliente J,Telefone,Autoatendimento,94,Solicitação de reembolso,Resolvido,4,1.0,0.467005076142132,18.901015228426395
1148,Média,Cliente E,Internet,App,68,Solicitação de upgrade,Aberto,2,2.0,0.3350253807106599,14.00507614213198
1149,Alta,Cliente C,Internet,Telefone,44,Erro de cobrança,Resolvido,4,2.0,0.2131979695431472,19.639593908629443
1150,Alta,Cliente E,Telefone,Telefone,9,Mudança de endereço,Resolvido,4,2.0,0.03553299492385787,19.106598984771573
1151,Alta,Cliente E,Internet,Autoatendimento,122,Problema recorrente,Em andamento,4,1.0,0.6091370558375635,19.32741116751269
1152,Alta,Cliente A,Telefone,Telefone,79,Instabilidade,Resolvido,4,2.0,0.39086294416243655,20.17258883248731
1153,Alta,Cliente H,Data Center,Telefone,37,Erro de cobrança,Aberto,4,2.0,0.17766497461928935,21.532994923857867
1154,Alta,Cliente E,Nuvem,Autoatendimento,128,Lentidão,Em andamento,4,1.0,0.6395939086294417,19.418781725888326
1155,Média,Cliente E,Internet,App,49,Solicitação de reembolso,Resolvido,2,2.0,0.23857868020304568,11.715736040609137
